trial,filename,order,size,density,fitness,time(seconds),Max_degree,Min_Degree,LB,UB
1,grid_9x9,81,144,0.04444,16,0.96065,4,2,9,72
2,grid_9x9,81,144,0.04444,16,1.02088,4,2,9,72
3,grid_9x9,81,144,0.04444,16,0.71668,4,2,9,72
4,grid_9x9,81,144,0.04444,16,0.88781,4,2,9,72
5,grid_9x9,81,144,0.04444,16,0.71670,4,2,9,72
6,grid_9x9,81,144,0.04444,17,1.00306,4,2,9,72
7,grid_9x9,81,144,0.04444,16,1.30936,4,2,9,72
8,grid_9x9,81,144,0.04444,16,0.89790,4,2,9,72
9,grid_9x9,81,144,0.04444,16,0.92191,4,2,9,72
10,grid_9x9,81,144,0.04444,17,0.72536,4,2,9,72
11,grid_9x9,81,144,0.04444,16,0.81068,4,2,9,72
12,grid_9x9,81,144,0.04444,17,0.81423,4,2,9,72
13,grid_9x9,81,144,0.04444,15,0.96734,4,2,9,72
14,grid_9x9,81,144,0.04444,16,0.82886,4,2,9,72
15,grid_9x9,81,144,0.04444,16,0.80628,4,2,9,72
16,grid_9x9,81,144,0.04444,16,0.81400,4,2,9,72
17,grid_9x9,81,144,0.04444,16,0.89437,4,2,9,72
18,grid_9x9,81,144,0.04444,16,0.76756,4,2,9,72
19,grid_9x9,81,144,0.04444,16,0.75933,4,2,9,72
20,grid_9x9,81,144,0.04444,15,0.80684,4,2,9,72
21,grid_9x9,81,144,0.04444,17,0.76669,4,2,9,72
22,grid_9x9,81,144,0.04444,16,1.10094,4,2,9,72
23,grid_9x9,81,144,0.04444,15,1.27594,4,2,9,72
24,grid_9x9,81,144,0.04444,16,0.86123,4,2,9,72
25,grid_9x9,81,144,0.04444,16,0.99068,4,2,9,72
26,grid_9x9,81,144,0.04444,16,0.85479,4,2,9,72
27,grid_9x9,81,144,0.04444,15,1.18219,4,2,9,72
28,grid_9x9,81,144,0.04444,16,1.11784,4,2,9,72
29,grid_9x9,81,144,0.04444,15,0.88207,4,2,9,72
30,grid_9x9,81,144,0.04444,15,0.76876,4,2,9,72
