trial,filename,order,size,density,fitness,time(seconds),Max_degree,Min_Degree,LB,UB
1,grid_13x13,169,312,0.02198,17,5.40219,4,2,9,72
2,grid_13x13,169,312,0.02198,17,4.09194,4,2,9,72
3,grid_13x13,169,312,0.02198,17,5.55352,4,2,9,72
4,grid_13x13,169,312,0.02198,18,4.12690,4,2,9,72
5,grid_13x13,169,312,0.02198,17,6.18802,4,2,9,72
6,grid_13x13,169,312,0.02198,17,5.53134,4,2,9,72
7,grid_13x13,169,312,0.02198,17,7.06567,4,2,9,72
8,grid_13x13,169,312,0.02198,17,4.99745,4,2,9,72
9,grid_13x13,169,312,0.02198,17,6.24658,4,2,9,72
10,grid_13x13,169,312,0.02198,17,4.13364,4,2,9,72
11,grid_13x13,169,312,0.02198,17,4.44965,4,2,9,72
12,grid_13x13,169,312,0.02198,17,3.78892,4,2,9,72
13,grid_13x13,169,312,0.02198,17,7.49844,4,2,9,72
14,grid_13x13,169,312,0.02198,17,4.13830,4,2,9,72
15,grid_13x13,169,312,0.02198,17,4.74457,4,2,9,72
16,grid_13x13,169,312,0.02198,17,6.72771,4,2,9,72
17,grid_13x13,169,312,0.02198,17,4.16260,4,2,9,72
18,grid_13x13,169,312,0.02198,18,5.06666,4,2,9,72
19,grid_13x13,169,312,0.02198,18,4.36415,4,2,9,72
20,grid_13x13,169,312,0.02198,18,4.07941,4,2,9,72
21,grid_13x13,169,312,0.02198,18,4.35507,4,2,9,72
22,grid_13x13,169,312,0.02198,17,6.09984,4,2,9,72
23,grid_13x13,169,312,0.02198,18,4.43120,4,2,9,72
24,grid_13x13,169,312,0.02198,18,5.08169,4,2,9,72
25,grid_13x13,169,312,0.02198,17,7.39951,4,2,9,72
26,grid_13x13,169,312,0.02198,18,4.50633,4,2,9,72
27,grid_13x13,169,312,0.02198,17,6.10749,4,2,9,72
28,grid_13x13,169,312,0.02198,16,6.13416,4,2,9,72
29,grid_13x13,169,312,0.02198,18,4.74506,4,2,9,72
30,grid_13x13,169,312,0.02198,16,8.98593,4,2,9,72
