trial,filename,order,size,density,fitness,time(seconds),Max_degree,Min_Degree,LB,UB
1,grid_9x10,90,161,0.04020,16,1.31228,4,2,9,72
2,grid_9x10,90,161,0.04020,15,1.60115,4,2,9,72
3,grid_9x10,90,161,0.04020,16,1.23181,4,2,9,72
4,grid_9x10,90,161,0.04020,15,0.96237,4,2,9,72
5,grid_9x10,90,161,0.04020,16,0.95546,4,2,9,72
6,grid_9x10,90,161,0.04020,16,1.24429,4,2,9,72
7,grid_9x10,90,161,0.04020,16,1.74522,4,2,9,72
8,grid_9x10,90,161,0.04020,17,0.97005,4,2,9,72
9,grid_9x10,90,161,0.04020,15,0.98048,4,2,9,72
10,grid_9x10,90,161,0.04020,16,1.31668,4,2,9,72
11,grid_9x10,90,161,0.04020,16,1.14357,4,2,9,72
12,grid_9x10,90,161,0.04020,15,1.94114,4,2,9,72
13,grid_9x10,90,161,0.04020,16,0.88059,4,2,9,72
14,grid_9x10,90,161,0.04020,16,1.47418,4,2,9,72
15,grid_9x10,90,161,0.04020,17,1.16943,4,2,9,72
16,grid_9x10,90,161,0.04020,16,1.29043,4,2,9,72
17,grid_9x10,90,161,0.04020,16,1.32351,4,2,9,72
18,grid_9x10,90,161,0.04020,17,0.91093,4,2,9,72
19,grid_9x10,90,161,0.04020,18,1.04531,4,2,9,72
20,grid_9x10,90,161,0.04020,16,1.25728,4,2,9,72
21,grid_9x10,90,161,0.04020,17,1.01531,4,2,9,72
22,grid_9x10,90,161,0.04020,17,0.92285,4,2,9,72
23,grid_9x10,90,161,0.04020,16,1.12892,4,2,9,72
24,grid_9x10,90,161,0.04020,16,1.12330,4,2,9,72
25,grid_9x10,90,161,0.04020,16,1.17075,4,2,9,72
26,grid_9x10,90,161,0.04020,15,0.96213,4,2,9,72
27,grid_9x10,90,161,0.04020,15,1.76421,4,2,9,72
28,grid_9x10,90,161,0.04020,15,1.51076,4,2,9,72
29,grid_9x10,90,161,0.04020,16,1.17701,4,2,9,72
30,grid_9x10,90,161,0.04020,17,0.90197,4,2,9,72
